	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DCAF13	587.811880370036	-0.157589523172858	0.0815425027025717	-1.93260591654478	0.0532847630257134	0.113615272683074
DCAF15	1074.70126918123	-0.0848241684620635	0.0754030280350891	-1.12494379433397	0.260612852362608	0.394615400754839
DCAF16	3488.66315438109	0.174961429070674	0.0480202486024729	3.64349277987003	0.000268963200434684	0.0012063464797091
DCAF17	1271.38232467666	-0.0793385979171602	0.0692178267071521	-1.14621625224998	0.251705684841671	0.384627149835795
DCAF4	637.514207073385	-0.0362245405888822	0.0766835352753371	-0.472390069899824	0.636648390930192	0.751365614178505
DCAF4L1	126.151217180683	-0.789208816148884	0.142537363451574	-5.53685572005835	3.07950028991807e-08	3.39889440782511e-07
DCAF4L2	1.24593651235465	-0.0615172344863899	0.102486469063103	-0.600247379471259	0.548341381884404	NA
DCAF5	2283.08696473778	0.0286982988468639	0.0517389006075838	0.554675466812246	0.57911665969258	0.704269257400508
DCAF6	1567.1158535659	-0.243673043058023	0.0588707010246549	-4.13912249755567	3.48636767958096e-05	0.000195033616595736
DCAF7	6807.39690955658	-0.414170406511224	0.0413517326358324	-10.0157932959823	1.29915422464456e-23	1.56041796026242e-21
DCAF8	2661.25126592927	0.011593029338123	0.0516076006311938	0.224638022235734	0.822260883276495	0.885145540517478
DCAF8L1	13.048237970294	0.266298118293709	0.204920933100808	1.29951642452607	0.193766760567756	0.316282180957204
DCAF8L2	11.611287666373	0.210332769096048	0.202963901890125	1.03630629455435	0.300059270504313	0.438610128294224
DCAKD	977.070202280405	-0.228092599184527	0.0748237728680453	-3.04839746034696	0.00230065413627002	0.00792517615267204
DCBLD1	363.870083201921	-0.0861246759869873	0.099673944727462	-0.864064086381627	0.387552686372378	0.530029565630676
DCBLD2	1679.31183621076	-0.0823023022884225	0.0612308213996858	-1.34413193236772	0.178905727768888	0.29769023765965
DCC	0.271190608352987	-0.000623574767341573	0.0508233990815738	-0.0122694423948447	0.990210646957699	NA
DCD	0	NA	NA	NA	NA	NA
DCDC1	6.75968025730331	-0.0345830726468545	0.186515295692315	-0.185416818060351	0.852902118224298	0.906274435733913
DCDC2	674.629516062921	-0.27992840568544	0.0755298005526683	-3.70619813156055	0.000210393732406077	0.000966474021049849
DCDC2B	1.36159450261789	0.079778260785297	0.104315151560426	0.764781142450665	0.444401878693161	NA
DCDC5	12.3438780372871	0.229415195762608	0.203851654315172	1.12540266858915	0.260418440780698	0.394394143348109
DCHS1	157.08657066648	1.24461114367848	0.133764712407493	9.30448039156222	1.34649087538725e-20	1.17598786962209e-18
DCHS2	100.174992801294	0.523284241459477	0.150412792573425	3.47898760807883	0.000503311860198612	0.00209147780115602
DCK	1457.06757039456	-0.105843731962326	0.0651783498483067	-1.62390935346879	0.104395156024695	0.195247867376161
DCLK1	209.364227145415	0.0695379630596463	0.127630535215204	0.544837980522411	0.585864954326873	0.710169381185825
DCLK2	348.550046434358	-0.041355036085381	0.0979723342314861	-0.422109327186883	0.672945220228038	0.779378601791154
DCLK3	30.653254571392	0.0780546870560471	0.201977373397409	0.386452629535227	0.699161478902428	0.798769251494696
DCLRE1A	1462.99490560325	0.155097189137136	0.0635375150750482	2.44103328488596	0.0146453048662784	0.0387355982821661
DCLRE1B	1108.01256978575	-0.0173552898728969	0.0654135032707393	-0.265316624322431	0.790765558926772	0.864652872466019
DCLRE1C	442.92647980681	-0.0881408176148679	0.0908542453076597	-0.970134277340555	0.3319795652332	0.473325146031624
DCN	7.05802908223529	0.37869129332663	0.187618963732168	2.01840627297795	0.0435489666162232	0.0962342685321794
DCP1A	2459.87439091163	0.210243791170569	0.0540848582239225	3.88729485617058	0.000101367592900742	0.000506527877036896
DCP1B	624.334954544869	-0.0106692324304577	0.0826807243856814	-0.12904135165397	0.897324928456391	0.937319523362013
DCP2	4532.24396223679	-0.17895396483368	0.0515599722870864	-3.47079249455881	0.000518924839068771	0.0021521207226659
DCPS	497.262061466435	-0.102762604943137	0.156293929265641	-0.657495818461892	0.510862158814765	0.646125349870122
DCST1	3.6041436374199	-0.0962681979551871	0.15550176915667	-0.619081046326848	0.535862968857802	0.668396578825
DCST2	13.2951725136936	0.395313127100639	0.205634042679007	1.92241090993731	0.0545540738778621	0.115852937700842
DCT	6.91585412610293	-0.134530528678378	0.183333736417556	-0.733801270334526	0.463069866225675	0.60354633884915
DCTD	1585.02151878443	-0.261335089208508	0.0565223882055171	-4.62356771370462	3.77195531751854e-06	2.68357535329553e-05
DCTN1	3552.74343783351	-0.180523471614936	0.0497656244118893	-3.62747325585264	0.000286208409923335	0.00127424758138394
DCTN2	2829.272616845	-0.0262147492752455	0.0531486028425456	-0.493234965233376	0.621846574725799	0.739345206939801
DCTN3	803.716021550309	-0.171063782649401	0.0782227101220726	-2.18688130828557	0.0287511897890244	0.0682631809889119
DCTN4	4326.08081207684	-0.290812470325801	0.0503559350509729	-5.77513792627275	7.68900738712194e-09	9.66153351297207e-08
DCTN5	2714.58800506233	-0.338619599145436	0.0537560655969146	-6.29918866615996	2.99207626301576e-10	4.96198637120431e-09
DCTN6	581.576651852576	-0.133826385746703	0.0812987523189576	-1.64610626767881	0.0997418822659678	0.188269429953153
DCTPP1	1887.98439795671	-0.372026822761494	0.0648853525035554	-5.73360255291991	9.83195721030825e-09	1.20483886744475e-07
DCUN1D1	1103.72304797279	-0.244322392457144	0.072245220312706	-3.381848534749	0.000719998318379061	0.00287911200262472
DCUN1D2	504.716360372194	-0.0486164937070827	0.084481531517216	-0.575468896384477	0.564974220477988	0.692596914934929
DCUN1D3	192.373655466672	0.0958036957252174	0.12180151673102	0.786555851654829	0.431541911892123	0.573761771997219
DCUN1D4	1920.51177213852	0.323195769985668	0.0676690179305076	4.77612620767709	1.78704260080168e-06	1.35963394895647e-05
DCUN1D5	2357.69438764164	0.0321809217119905	0.0520486862351321	0.618284995064272	0.536387491121813	0.668792548641134
DCX	7.41771376790117	-0.503925623375807	0.189444524833487	-2.66001682454922	0.00781367482435149	0.0227800068277319
DCXR	1100.19210305886	-0.278560287073577	0.0819245741509539	-3.40020427277782	0.000673355288470629	0.00271653708006118
DDA1	1014.17400769252	-0.284063064345872	0.0789244465050493	-3.59917714884068	0.000319225681612674	0.00140251519880125
DDAH1	2772.04902742615	-0.386303490602158	0.05127539131187	-7.53389648949848	4.92481716305158e-14	1.62191307174289e-12
DDAH2	645.3413117841	0.198926565186713	0.0775831626823294	2.56404299991267	0.0103460726080323	0.0289537598170648
DDB1	10470.3714958148	-0.404332675894794	0.0441406985556553	-9.16008783560566	5.18550926739392e-20	4.05288487477893e-18
DDB2	834.41159247468	0.555034442542332	0.0775731919621314	7.15497749291123	8.36866517576989e-13	2.19778369206111e-11
DDC	8.49720309673855	-0.346760974759701	0.193811924824028	-1.78916222556761	0.0735886932174152	0.147529615084251
DDHD1	1180.88725174957	0.0606888458889363	0.0655506210053066	0.925831745881145	0.354533426471397	0.496851709112068
DDHD2	1382.55507607951	0.0589952818301358	0.0613959204623744	0.960899052996366	0.336602927007721	0.478413713797192
DDI1	0	NA	NA	NA	NA	NA
DDI2	447.050302076284	-0.186587155411388	0.0866521168930019	-2.15329021496134	0.0312958773269298	0.0732299321208134
DDIT3	709.721339451439	0.40591193926364	0.0758371682807251	5.35241423784553	8.6788439806734e-08	8.74037709151049e-07
DDIT4	3784.90387584267	0.708343729698132	0.0753844281861989	9.39641974796875	5.64512843417792e-21	5.20978378374556e-19
DDIT4L	150.169971627034	0.282976775819361	0.134689162222599	2.10096173403833	0.035644325470293	0.0816849125360882
DDN	143.459232100047	-0.215175658133298	0.134923958116893	-1.59479206759468	0.110758741491448	0.204318920639504
DDO	0.973532230555128	0.0646228485152998	0.0840942253006609	0.768457623389176	0.442215357457534	NA
DDOST	7235.99463950795	-0.203689031575998	0.0581682158096604	-3.50172390094471	0.000462258381420971	0.00194062982793923
DDR1	1496.40969545495	0.0362507363404083	0.0635610882306202	0.57032907002597	0.568454527734247	0.695522516776261
DDR2	52.2393130335047	-0.132460690048343	0.182742358075543	-0.724849407894722	0.468544421060871	0.608337944561599
DDRGK1	1233.88676132775	-0.0327140900811557	0.0726436298312211	-0.450336666231617	0.652467704460431	0.763744890889368
DDT	904.450724911219	-0.214020369437057	0.0819773338908022	-2.61072615172071	0.0090350211181852	0.0257794008673459
DDTL	90.7273084361548	0.318766482870139	0.158019266541156	2.01726339988496	0.0436680329457539	0.0964072601931194
DDX1	4441.01880361729	-0.269876842532023	0.0474909875772607	-5.6826959450564	1.3258786832884e-08	1.59251678614088e-07
DDX10	1171.50920182457	0.0217461708153584	0.0649216495178589	0.334960232478017	0.737655084896852	0.827127664181087
DDX11	1553.5637933289	-0.00868424880878394	0.0677098889192075	-0.128256728040805	0.897945808230998	0.937728217456422
DDX11L1	0.460608481674209	0.0220128145133944	0.0663038081831827	0.331999248860305	0.739889826193376	NA
DDX11L10	0.324942800899139	0.0154971662498811	0.0534796943957032	0.289776641863648	0.771987118618338	NA
DDX11L2	1.94620154926416	0.0240752057790852	0.122524572875412	0.196492876604972	0.844224407640288	NA
DDX11L9	0	NA	NA	NA	NA	NA
DDX12P	730.82849541515	-0.18995774168221	0.0867149248218385	-2.19060031560301	0.0284807282989581	0.0677490456914928
DDX17	25489.4367458534	-0.0273420014375364	0.0408810188316085	-0.66881898296517	0.503610955939645	0.639546370619148
DDX18	3609.04562477666	-0.310084818011666	0.0518874933080982	-5.97609940743217	2.28543573341532e-09	3.19354941876298e-08
DDX19A	1440.26838682772	-0.323159975591838	0.0634406206775066	-5.09389681470152	3.507777296986e-07	3.11072432933042e-06
DDX19B	283.053806834981	0.102767501152301	0.105014272767076	0.978605083332261	0.32777514662594	0.468639564125577
DDX20	2108.04608179009	-0.123333403640464	0.0548656011671048	-2.24791856859138	0.0245813829062183	0.0598059114943516
DDX21	11279.0732902019	-0.25772060818706	0.0443373100160022	-5.81272540201569	6.14638400326053e-09	7.90210545123524e-08
DDX23	2956.89935526865	-0.287199073759122	0.048800844590726	-5.8851250663334	3.97753099818497e-09	5.3082490894895e-08
DDX24	4713.51551231991	-0.0910390396187097	0.0464866356760786	-1.95839166019831	0.0501840726185664	0.108318819532807
DDX25	12.2560097060673	-0.15046035063479	0.204486921295335	-0.735794493269738	0.461855772975852	0.602540855487624
DDX26B	453.82383885722	0.321570413810205	0.0931171268522932	3.45339707828717	0.000553573497969371	0.00227601889990679
DDX27	1901.12333588898	-0.263240474226868	0.0558418190430966	-4.71403830924112	2.42854973856272e-06	1.80566044512617e-05
DDX28	478.416637017102	-0.271116882723072	0.0880454116714933	-3.07928462796719	0.00207498337700067	0.0072829508945651
DDX31	844.889432369778	-0.115548229830655	0.0725361787029901	-1.5929737669775	0.111166076148026	0.204862122504288
DDX39A	2884.75432911858	-0.211762077492534	0.0647646493746648	-3.26971703756916	0.00107655115034924	0.00408015383780854
DDX39B	32.9857812466728	-0.0531212719399661	0.199735759264101	-0.26595774404986	0.790271752645865	0.864640929636316
DDX3X	25528.240297327	0.0466857133613696	0.0510113433417543	0.915202586385448	0.360085287113131	0.502005049500128
DDX3Y	2.92094614054452	0.150051978624519	0.139489368955472	1.07572340278075	0.282050977745289	0.418579333285118
DDX4	1.1703330224117	0.020581002709457	0.0913721705205066	0.225243666558605	0.82178972111395	NA
DDX41	1660.11364458005	-0.000935889340289224	0.0642291267015546	-0.0145711048608508	0.988374351786456	0.993181157128552
DDX42	4968.60612641749	-0.145193809773114	0.0429963555198955	-3.37688643647783	0.00073311311367855	0.00292654025218453
DDX43	0.906438952949912	-0.0297824772955667	0.0876924813418924	-0.339624068561269	0.734139650328741	NA
DDX46	6382.74310989816	-0.0767984777344348	0.0478738961425571	-1.60418273678305	0.108673778812803	0.201565365834806
DDX47	2931.32844140809	-0.28206750449739	0.0543857376634112	-5.18642417324708	2.14370247641476e-07	1.98849403476633e-06
DDX49	1357.34529634812	-0.342119569246689	0.0767647087428566	-4.45672985476578	8.32193646710445e-06	5.47698759831391e-05
DDX5	20552.6115080052	-0.10776943089213	0.0428298992923742	-2.51621957260399	0.0118621256233547	0.0324786828792321
DDX50	1704.18614896745	0.0562378166445903	0.0708264552695396	0.794022748005243	0.427182188481649	0.5693906506749
DDX51	1198.65180565688	-0.374543336311692	0.0727490473559853	-5.14842942862092	2.62676576641172e-07	2.38909904200086e-06
DDX52	3124.12642096154	-0.0368123029585662	0.0501112343945491	-0.734611777245913	0.462575963348276	0.603082239509171
DDX53	0.111368293034921	-0.0103026100481567	0.0419193768159404	-0.245772023124136	0.805858715206505	NA
DDX54	2826.19894113649	-0.300679212920789	0.0590391675841131	-5.09287690231084	3.5267069051595e-07	3.12564588266431e-06
DDX55	1583.10212217011	-0.0597574286035394	0.0602715659873667	-0.991469652805519	0.321456303672053	0.461727186692466
DDX56	2718.4151523381	-0.349791832758471	0.0571325079603245	-6.12246591732649	9.21381297930825e-10	1.39488076938832e-08
DDX58	237.651691551251	-0.0446375539273992	0.118306465491383	-0.37730443337985	0.705947377889677	0.802983804597722
DDX59	668.410348276918	0.0110685419608375	0.0745956178874196	0.148380592242593	0.882042415667974	0.927208960848754
DDX6	4252.51280738304	-0.461293920472383	0.0620851109344517	-7.43002490499548	1.08577233971533e-13	3.3527582550567e-12
DDX60	146.647361272629	0.669234865125694	0.133854792232721	4.99970792201565	5.74172254290009e-07	4.87986668773532e-06
DDX60L	72.8165908492103	0.521883068905783	0.168209501279322	3.10257782667796	0.00191843097621134	0.00679184438587176
DEAF1	2007.07153588716	-0.215430542665924	0.0640686278848059	-3.36249658808463	0.000772410806276613	0.00306245886420594
DEC1	0.215575506924577	0.0243067673194529	0.0469335226885529	0.517897782375097	0.604529589362447	NA
DECR1	6.48898826403665	0.0176179206660036	0.183726471684262	0.095892118890088	0.923606253950357	0.954276290846241
DECR2	234.151717638241	-0.225988862338916	0.115867492210362	-1.95040781523626	0.0511275311084415	0.109890555349525
DEDD	1042.7828629568	-0.0300590714696754	0.0660263476635783	-0.455258734328822	0.648923110008837	0.761208617452681
DEDD2	1005.4109751545	0.105291585547085	0.0734586517467732	1.43334492320995	0.151759289808448	0.262049471355286
DEF6	169.862709848456	-0.0697504345603736	0.124468884698302	-0.560384506774047	0.575217197106871	0.701250363162518
DEF8	829.376036208147	-0.316433748485891	0.0752372243286418	-4.20581369540808	2.60144473721739e-05	0.000150051552904117
DEFA1	0	NA	NA	NA	NA	NA
DEFA10P	0	NA	NA	NA	NA	NA
DEFA1B	0	NA	NA	NA	NA	NA
DEFA3	0	NA	NA	NA	NA	NA
DEFA4	0	NA	NA	NA	NA	NA
DEFA5	0.27114610331483	-0.0151614570717975	0.0507278059479205	-0.29887862856444	0.765032654138743	NA
DEFA6	0.104027249105564	0.0094583736916204	0.0419193768159404	0.225632497666896	0.821487263073872	NA
DEFB1	0.129861596500583	-0.0103026100481567	0.0419193768159404	-0.245772023124136	0.805858715206505	NA
DEFB103A	0	NA	NA	NA	NA	NA
DEFB103B	0	NA	NA	NA	NA	NA
DEFB104A	0	NA	NA	NA	NA	NA
DEFB104B	0	NA	NA	NA	NA	NA
DEFB105A	0	NA	NA	NA	NA	NA
DEFB105B	0	NA	NA	NA	NA	NA
DEFB106A	0	NA	NA	NA	NA	NA
DEFB106B	0	NA	NA	NA	NA	NA
DEFB107A	0	NA	NA	NA	NA	NA
DEFB107B	0	NA	NA	NA	NA	NA
DEFB108B	0	NA	NA	NA	NA	NA
DEFB109P1	0	NA	NA	NA	NA	NA
DEFB109P1B	0	NA	NA	NA	NA	NA
DEFB110	0	NA	NA	NA	NA	NA
DEFB112	0	NA	NA	NA	NA	NA
DEFB113	0	NA	NA	NA	NA	NA
DEFB114	0	NA	NA	NA	NA	NA
DEFB115	0	NA	NA	NA	NA	NA
DEFB116	0	NA	NA	NA	NA	NA
DEFB118	0	NA	NA	NA	NA	NA
DEFB119	0	NA	NA	NA	NA	NA
DEFB121	0	NA	NA	NA	NA	NA
DEFB122	0	NA	NA	NA	NA	NA
DEFB123	0	NA	NA	NA	NA	NA
DEFB124	0	NA	NA	NA	NA	NA
DEFB125	0	NA	NA	NA	NA	NA
DEFB126	2.41448050794382	0.00155022540232733	0.132867626939727	0.0116674425368533	0.990690938942132	NA
DEFB127	0	NA	NA	NA	NA	NA
DEFB128	0	NA	NA	NA	NA	NA
DEFB129	0	NA	NA	NA	NA	NA
DEFB130	0	NA	NA	NA	NA	NA
DEFB131	0	NA	NA	NA	NA	NA
DEFB132	0	NA	NA	NA	NA	NA
DEFB133	0	NA	NA	NA	NA	NA
DEFB134	0.646384881782934	0.0467225657483451	0.0735968179236613	0.634844916757248	0.525529565285654	NA
DEFB135	0.111368293034921	-0.0103026100481567	0.0419193768159404	-0.245772023124136	0.805858715206505	NA
DEFB136	0.32712376474359	0.0492060760239423	0.0542052855449179	0.907772655918712	0.363998348052483	NA
DEFB4A	0	NA	NA	NA	NA	NA
DEFB4B	0	NA	NA	NA	NA	NA
DEFT1P	0	NA	NA	NA	NA	NA
DEFT1P2	0	NA	NA	NA	NA	NA
DEGS1	3392.22943405842	-0.0291676747660924	0.0484612754159134	-0.601875920841211	0.547256733600374	0.677743649989546
DEGS2	6.21779942206128	0.0952220445233433	0.181411624897881	0.52489494307184	0.599656225011385	0.721298894943439
DEK	13368.3248148578	-0.0756377206816587	0.0492155630134082	-1.5368659027847	0.124326150848034	0.224207073758295
DEM1	480.962079596621	0.206545005848906	0.0840452534638173	2.45754515973739	0.013989022142902	0.0372985237345671
DENND1A	877.045690821123	-0.0689523137753424	0.0678240647255438	-1.01663493708854	0.309327127638634	0.448704256280711
DENND1B	714.974032172863	-0.0572695964132634	0.0782897315551546	-0.731508401876654	0.46446867447953	0.604820520880199
DENND1C	19.1910046926071	-0.230187248758194	0.207846752889427	-1.1074854216301	0.268084111840072	0.402998002016727
DENND2A	96.8732139818346	1.15073639627129	0.160161694075666	7.18484156222548	6.7285167657387e-13	1.79007038059188e-11
DENND2C	473.736228676878	0.176369449856536	0.0863828926093698	2.04171734158166	0.0411795775654953	0.09190714572105
DENND2D	0.443639347246685	-0.0238728817605209	0.062529159606854	-0.381787983568296	0.702618632564993	NA
DENND3	443.971010915414	0.316328104758792	0.0898384023606204	3.52107892000371	0.000429794679473907	0.00182068792392084
DENND4A	1493.98163292614	0.0765109770704411	0.0643607795013208	1.18878263537611	0.234525212875847	0.364923733313675
DENND4B	2385.38215847923	-0.132451863632578	0.0599452864147233	-2.20954593020421	0.0271366914052814	0.0650864095786929
DENND4C	1025.66445991364	-0.0789437613270002	0.07103245919314	-1.11137587271685	0.266406593162453	0.400898360138985
DENND5A	2896.65613639796	0.0978617880554411	0.0506934896414272	1.93046067153104	0.0535497836865504	0.114117537184947
DENND5B	1220.31455266347	-0.0946586947143632	0.0656364911961422	-1.44216567627745	0.149255640967651	0.258655940505684
DENR	3196.96580975572	-0.198778450664854	0.0526730108153738	-3.77381979096658	0.000160766910017564	0.000760535034792037
DEPDC1	3610.08952730567	-0.0195093648054043	0.0727831606274869	-0.268047782443189	0.788662538943054	0.863458617535843
DEPDC1B	1041.95136634995	0.111722841038739	0.0687725682545504	1.62452623006917	0.104263546951693	0.195046385645431
DEPDC4	88.6508098464602	0.296609509947333	0.160866782192986	1.84382074349881	0.0652092686009894	0.133739043049573
DEPDC5	583.734810673294	-0.369521953463605	0.0812985626080035	-4.54524583965064	5.48711724985458e-06	3.76943585724922e-05
DEPDC7	366.740250108961	0.33097077919055	0.0935100150158204	3.53941531433349	0.000401014412033395	0.00171525803104622
DEPTOR	210.188815845437	0.423970860739076	0.116658669289026	3.6342850756224	0.000278752514678022	0.0012441044610015
DERA	975.862087365055	-0.0271819481247076	0.0676098076389865	-0.402041494776172	0.687653488456711	0.790260023792485
DERL1	2551.57702278288	-0.235443647883066	0.0506661833669294	-4.64695842941159	3.36865016974278e-06	2.43159083176086e-05
DERL2	811.479557538688	-0.167192338389504	0.0790040379391194	-2.1162505455524	0.0343235043922882	0.0791019249785593
DERL3	400.993953284545	0.183053137605782	0.104359696525743	1.75405969641381	0.079420278724715	0.156940262856513
DES	27.693806048402	0.217743784925821	0.202210086028282	1.07681960481123	0.281560865094012	0.418041877050598
DET1	410.825846695516	-0.0409879760275289	0.0943350338056057	-0.434493680385931	0.66392998294603	0.772559509253347
DEXI	390.418523129883	0.0318736283050165	0.0973088863114226	0.327551054309775	0.743251134859622	0.831461942742906
DFFA	2279.19808036171	-0.0995915891231818	0.0523471081451021	-1.90252322720716	0.0571027852308297	0.120218326684573
DFFB	617.228055643029	-0.24059595900406	0.0840863576908269	-2.8612960010552	0.00421912931033998	0.0134174066186353
DFNA5	236.769188191337	0.401830075374473	0.122311974519616	3.28528810815681	0.00101878138622423	0.00389052205859125
DFNB31	498.46919170885	0.172746702484352	0.0920599338428182	1.87645912041711	0.0605922630228049	0.126198472074145
DFNB59	94.5685140896703	-0.0412775842984783	0.154370205329411	-0.267393466312984	0.789166229486614	0.863778501652629
DGAT1	649.996246325101	-0.105093445942017	0.0835651345830713	-1.25762312795111	0.208528085022138	0.334229387691815
DGAT2	102.975007250333	0.010605988283126	0.153536886233591	0.0690777867345182	0.944927702402238	0.967276478508711
DGAT2L6	0.313777750746102	-0.000775348756045022	0.0565655515459289	-0.0137070838143507	0.989063671912416	NA
DGCR10	1.77010264401199	-0.0445732984560548	0.109524968489658	-0.406969288105876	0.684030545081102	NA
DGCR11	87.4854330083143	-0.0844403055217879	0.163231072102074	-0.517305341650789	0.604943025795153	0.724946396182512
DGCR14	988.913847712329	-0.247794206108765	0.075445625796832	-3.28440785654097	0.00102196909887923	0.0038995246975455
DGCR2	1845.84037664018	-0.188789955672045	0.0602112714214362	-3.13545871421065	0.00171585578306703	0.00616553106388032
DGCR5	75.6325589192892	0.466120576529672	0.16625523491573	2.80364450939507	0.00505285829590381	0.0156797948829006
DGCR6	258.771137082352	0.0761283060881789	0.119459227314852	0.637274388922102	0.523946130222727	0.657549173109116
DGCR6L	617.837459304514	-0.131741200431952	0.0856505673526632	-1.53812408374964	0.124018278393553	0.223775386894807
DGCR8	2607.48761694893	-0.185540165407643	0.052075091422623	-3.5629349913544	0.000366731520863399	0.00158564303687232
DGCR9	25.0092892832796	0.359145957739335	0.206195649559667	1.74177272171501	0.0815482216963065	0.160280375575643
DGKA	86.5904322958136	0.296629157786696	0.15759295315538	1.88224886866758	0.0598022333107465	0.124919370988625
DGKB	4.4637987215681	-0.267914801179513	0.167919534421776	-1.59549514058662	0.110601555802917	0.204213452474359
DGKD	1624.58312821221	-0.0584192073021295	0.0578457301530867	-1.00991390630778	0.312536539512806	0.451835062655251
DGKE	1163.57778839553	0.474026946277964	0.0655955814227185	7.22650727376262	4.95574096358252e-13	1.34695555141631e-11
DGKG	3.25079930465714	0.162189946986138	0.147500053573787	1.09959246153767	0.271509727977084	0.40670439307709
DGKH	187.61391776988	0.461033153308065	0.129934358248799	3.5482004877053	0.000387872857220362	0.00166866029041207
DGKI	2.89091840925395	-0.251297188070335	0.144316815490482	-1.74128833993644	0.0816330490253047	0.160408499438031
DGKK	8.8834433430064	0.156065432412475	0.196778356041343	0.793102633603089	0.42771802857039	0.569887002800168
DGKQ	311.496042885568	0.0787141139705072	0.109593789685335	0.71823516821994	0.472612297029485	0.611979538008454
DGKZ	385.759546535848	-0.283250204601002	0.1088430795217	-2.6023722026767	0.00925813132146184	0.0262975400945633
DGUOK	1295.31495566409	-0.0423595973505531	0.0609019578111874	-0.695537530696129	0.486718499573169	0.62519042938804
DHCR24	5607.9224266013	-0.491938800159634	0.0511657578928654	-9.61460985664849	6.93718343383776e-22	7.2640314994705e-20
DHCR7	2046.44215305292	0.0422231488445626	0.0605302046286304	0.697555032295253	0.485455511862945	0.624107963661357
DHDDS	1009.58672935458	-0.254454667165192	0.0685159645960371	-3.71380113620862	0.000204169254644192	0.000942386203620479
DHDH	46.5264693569118	0.167470314450647	0.190661232991751	0.878365841984735	0.379745215059935	0.522721672537628
DHFR	4131.19857315066	-0.34570919175137	0.0473404208417998	-7.3026218526161	2.8221352263647e-13	8.00339911851865e-12
DHFRL1	357.455531341239	0.0359121469363471	0.0950906931088148	0.377662058843676	0.705681656569638	0.802849272883761
DHH	2.82517524551144	0.0833664256108677	0.141605136222579	0.588724588914839	0.556046040333347	0.685562085353251
DHODH	248.797806787	-0.0698807594949658	0.108874740439468	-0.641845475019234	0.520973519748711	0.654845003202831
DHPS	1123.30994497687	0.199698757176459	0.0753822441788488	2.64914847457528	0.0080694871462964	0.0234337906728447
DHRS1	256.689384310638	0.1771747021172	0.10591126457598	1.67285984948368	0.0943548894861015	0.179972807070933
DHRS11	414.591713000774	0.22631470564433	0.0904234268629628	2.50283265626851	0.0123203782697199	0.0335590093439844
DHRS12	72.2025389713361	0.350352657299425	0.168659315743531	2.07728020094771	0.0377757053538729	0.0856322712955196
DHRS13	749.391141863454	-0.39917262346631	0.0809939435216413	-4.92842558480502	8.28948956477803e-07	6.75153623683309e-06
DHRS2	539.251174421826	-0.31968475812601	0.105107935455703	-3.04149022373995	0.00235410209864509	0.00807523262943459
DHRS3	307.647486252723	0.17935842264854	0.108612784161168	1.65135645894496	0.098665810050456	0.186725405458556
DHRS4	168.394980593518	-0.0495295335391726	0.127079063560637	-0.38975368681041	0.696718693285044	0.797092349441374
DHRS4L1	8.83503612356949	-0.0391332692042291	0.192424668691011	-0.203369294958059	0.838846397386057	0.896383093151797
DHRS4L2	157.691975173535	0.0833555740072914	0.131795352907433	0.632462163258794	0.527084925009391	0.660473477295827
DHRS7	676.248514159339	0.594267988363829	0.0789840191992932	7.52390159918763	5.31653638078715e-14	1.74039322204726e-12
DHRS7B	485.468607831154	0.16856799327206	0.0914127323463333	1.84403188642705	0.0651784933196621	0.133721513234951
DHRS7C	0.13366468171471	0	0.0419193768159404	0	1	NA
DHRS9	4.58160590434967	0.107825602906587	0.168219115633656	0.640983056535661	0.521533691329789	0.65517594769454
DHRSX	0	NA	NA	NA	NA	NA
DHTKD1	1922.15819339452	0.284049955427055	0.0590628009425459	4.80928690976522	1.51469668891181e-06	1.17152322033023e-05
DHX15	8740.00915737844	-0.238849445394597	0.0442996172452872	-5.39168192068311	6.98012438704527e-08	7.20735346791306e-07
DHX16	2361.54575245709	-0.352255777108355	0.0610236890919332	-5.77244316674588	7.81303008571032e-09	9.78576546759917e-08
DHX29	1598.85275401585	0.119552996279393	0.0605522914316856	1.97437608805063	0.0483389949306785	0.104946502152131
DHX30	4442.51071735152	-0.327548498729266	0.0569111825414763	-5.7554330116151	8.64199871179888e-09	1.07269794040452e-07
DHX32	1083.36947553758	0.0661050390417004	0.073814686706265	0.895554014944966	0.370491004968737	0.512835400912153
DHX33	2685.11704614615	-0.29200222248043	0.0524447375217154	-5.56780787318314	2.57964026007569e-08	2.89412250331981e-07
DHX34	2094.95112465084	-0.644059825224043	0.0583457817666216	-11.0386699041968	2.48687111008151e-28	5.20808199784378e-26
DHX35	529.004747663675	0.0926031286453752	0.0828821372576795	1.11728692948003	0.263871662237033	0.397926846624994
DHX36	3129.83887035538	-0.0852023061596895	0.0536882271986084	-1.58698304275351	0.112516485241396	0.206814086465421
DHX37	1657.77113424762	-0.716175787655292	0.0647101150591738	-11.0674472916698	1.80468235302652e-28	3.82850470606339e-26
DHX38	2038.232792248	-0.214597227172248	0.0578417707158995	-3.71007361144392	0.000207198992810548	0.000953675837576869
DHX40	4296.94331941218	-0.169747176923567	0.0458246422856218	-3.70427718487238	0.000211994352259725	0.000973005828649228
DHX57	1686.60506429233	-0.039851882280776	0.0558064479874025	-0.714108919631867	0.475159830859083	0.614061379516069
DHX58	18.7961956910762	-0.176037317691486	0.207849627395429	-0.84694555336671	0.397025469982896	0.53968636533
